duration,loan_amt,installment_rate,present_residence_since,age,num_curr_loans,num_people_provide_maint,Debt_to_Duration_Ratio,checking_acc_status_below_0,checking_acc_status_below_200,checking_acc_status_no_cheking_acc,cred_hist_delay_in_past,cred_hist_no_loan_or_paid_duly_other,cred_hist_paid_duly_this_bank,cred_hist_risky_acc_or_curr_loan_other,purpose_car_new,purpose_car_used,purpose_domestic_applience,purpose_education,purpose_furniture_equipment,purpose_others,purpose_radio_tv,purpose_repairs,purpose_retraining,saving_acc_bonds_below_100,saving_acc_bonds_below_1000,saving_acc_bonds_below_500,saving_acc_bonds_unknown_no_saving_acc,present_employment_since_below_1y,present_employment_since_below_4y,present_employment_since_below_7y,present_employment_since_unemployed,personal_stat_gender_male:divorced,personal_stat_gender_male:married_or_widowed,personal_stat_gender_male:single,other_debtors_guarantors_guarantor,other_debtors_guarantors_none,property_life_insurance_or_aggreements,property_real_estate,property_unknown_or_no_property,other_installment_plans_none,other_installment_plans_store,housing_own,housing_rent,job_skilled_official,job_unemployed_non_resident,job_unskilled_resident,telephone_yes,is_foreign_worker_yes,target_good,age_risk_category_B. Adulto (25-44),age_risk_category_C. Senior (45+),duration_risk_category_Largo Plazo (>36m),duration_risk_category_Medio Plazo (13-36m),Probabilidad_Buen_Credito,Etiqueta_Predicha
30,1715,4,1,26,1,1,57.166666666666664,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.7055423181348754,True
27,2520,4,2,23,2,1,93.33333333333333,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,0.878375045601329,True
15,3568,4,2,54,1,1,237.86666666666667,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,True,0.7830576147596314,True
42,7166,2,4,29,1,1,170.61904761904762,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,0.9012541075715521,True
11,3939,1,2,40,2,2,358.09090909090907,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,0.7706410460518343,True
15,1514,4,2,22,1,1,100.93333333333334,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,0.8102860096979099,True
24,7393,1,4,43,1,2,308.0416666666667,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,True,0.7384833397324984,True
24,1193,1,4,29,2,1,49.708333333333336,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,0.07574762608703525,False
60,7297,4,4,36,1,1,121.61666666666666,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,True,False,0.0388881060513757,False
30,2831,4,2,33,1,1,94.36666666666666,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,True,0.9091838860306806,True
24,1258,3,3,57,1,1,52.416666666666664,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,0.9034566886037897,True
6,753,2,3,64,1,1,125.5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,0.960028063348886,True
18,2427,4,2,42,2,1,134.83333333333334,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.8006851339583967,True
24,2538,4,4,47,2,2,105.75,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,0.7618644747142952,True
15,1264,2,2,25,1,1,84.26666666666667,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,0.40304679198325954,False
30,8386,2,2,49,1,1,279.53333333333336,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,0.8478843385595641,True
48,4844,3,2,33,1,1,100.91666666666667,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,0.40243439840345296,False
21,2923,1,1,28,1,1,139.1904761904762,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,True,0.5299150265106023,True
36,8229,2,2,26,1,2,228.58333333333334,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,0.6345787581460727,True
24,2028,2,2,30,2,1,84.5,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,True,0.9547520585102559,True
15,1433,4,3,25,2,1,95.53333333333333,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,True,True,False,False,True,0.4842441042968024,False
42,6289,2,1,33,2,1,149.73809523809524,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,True,False,True,False,0.2548344840403671,False
13,1409,2,4,64,1,1,108.38461538461539,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,0.9642531586656106,True
24,6579,4,2,29,1,1,274.125,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,0.5404667788023002,True
24,1743,4,2,48,2,1,72.625,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,0.8489543075073614,True
12,3565,2,1,37,2,2,297.0833333333333,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,0.9580097888421399,True
15,1569,4,4,34,1,2,104.6,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,0.8363650545145148,True
18,1936,2,4,23,2,1,107.55555555555556,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,0.8086431084687438,True
36,3959,4,3,30,1,1,109.97222222222223,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,True,0.346745795885857,False
12,2390,4,3,50,1,1,199.16666666666666,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,True,False,True,False,False,0.9429607354617121,True
12,1736,3,4,31,1,1,144.66666666666666,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,0.9036629127271092,True
30,3857,4,4,40,1,1,128.56666666666666,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,True,0.719077664184035,True
12,804,4,4,38,1,1,67.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,0.8896210336419681,True
